5	135
21	535
19	498
29	735
4	111
20	501
32	810
30	759
20	500
24	612
20	512
20	500
26	660
4	111
28	710
20	500
20	500
34	861
10	260
19	485
19	495
19	497
20	500
36	909
21	533
20	500
19	497
32	811
27	687
33	834
20	508
8	208
20	501
18	460
20	500
20	500
20	501
36	910
28	710
19	498
20	500
19	498
7	185
20	500
20	501
20	502
27	682
7	184
19	497
32	810
20	500
19	497
11	284
4	109
35	885
15	386
24	609
12	311
35	886
4	108
28	708
20	501
17	435
5	137
14	359
20	501
20	500
21	537
19	498
34	861
25	637
11	285
19	498
26	658
20	501
20	500
32	810
18	459
26	660
6	159
20	500
24	610
19	497
21	536
27	685
19	496
11	287
5	135
20	501
31	784
12	310
20	501
30	761
7	184
32	811
23	585
20	501
19	496
16	407
20	501
20	501
19	498
19	498
24	607
23	586
17	434
19	495
19	495
25	636
17	435
19	498
20	501
12	312
4	110
19	498
23	587
19	498
19	497
21	534
6	160
20	500
31	786
18	461
9	235
19	498
14	364
19	496
19	496
18	460
19	498
19	497
19	498
19	498
17	435
19	498
20	501
33	835
13	335
19	496
19	496
8	211
19	497
19	496
19	496
32	810
20	502
20	501
31	785
14	360
10	262
20	500
27	682
13	335
24	609
20	510
20	501
23	587
19	498
20	501
5	135
19	498
31	785
20	501
20	501
13	334
20	501
35	885
30	760
30	759
20	501
16	410
19	498
20	502
36	910
11	285
19	498
19	497
28	711
4	110
19	497
20	500
19	498
19	497
20	501
33	834
8	211
20	501
20	500
25	635
24	610
21	535
20	500
20	501
20	500
22	559
9	235
20	500
20	500
35	886
10	260
19	498
32	810
18	460
20	500
34	860
19	498
19	496
19	497
30	761
19	488
20	501
19	497
18	462
19	498
19	497
19	498
35	885
8	212
19	497
19	496
33	835
9	237
19	496
19	497
26	661
5	135
6	160
19	498
19	495
12	309
20	499
20	500
34	859
12	309
36	910
12	313
19	497
20	500
20	500
18	459
10	260
19	497
15	385
19	496
20	501
24	611
27	684
5	135
20	500
30	759
8	210
19	497
20	500
20	502
20	510
20	500
16	410
20	500
24	610
18	460
20	500
20	500
20	500
25	634
19	498
20	500
27	684
16	410
19	498
26	660
16	411
20	500
19	498
21	536
30	759
13	333
20	500
34	858
13	335
20	500
20	500
20	500
34	860
18	462
13	335
20	500
28	711
9	236
19	498
8	210
19	497
19	498
9	235
20	502
16	410
4	110
19	498
17	435
20	501
17	435
19	497
19	495
11	285
20	502
18	460
19	497
19	497
31	785
22	560
10	262
28	710
27	687
14	360
20	501
8	210
20	501
22	560
11	286
20	500
19	498
20	501
19	497
16	410
19	498
19	498
21	536
4	110
20	500
20	500
32	809
19	484
19	498
32	809
7	185
35	883
22	559
12	312
20	500
19	484
4	111
20	500
20	500
20	500
34	861
19	497
20	501
19	497
17	435
19	498
27	686
10	260
20	501
12	309
20	500
27	685
9	235
20	500
19	498
20	511
6	160
20	501
20	500
19	487
20	500
19	498
15	387
20	502
19	498
24	609
20	500
19	498
27	687
19	498
19	496
16	410
19	496
19	498
35	884
22	560
21	534
5	135
19	497
16	409
19	498
20	500
27	685
19	498
19	498
9	235
20	500
20	500
32	809
7	186
19	497
14	360
19	498
20	501
26	663
4	111
19	496
19	496
28	711
5	135
19	496
33	835
22	562
24	610
11	285
20	501
20	502
17	435
20	500
20	510
9	236
34	860
20	500
19	498
19	497
33	835
31	785
20	500
29	734
31	785
7	186
20	500
27	685
7	186
20	500
19	498
20	500
20	501
27	685
20	500
32	810
12	310
20	500
20	500
34	859
14	362
19	498
19	496
23	586
19	497
20	500
34	862
12	311
20	501
20	500
34	859
19	484
20	500
22	561
14	361
19	498
20	501
29	735
34	861
17	435
20	500
19	497
36	911
20	500
19	498
20	501
27	686
10	260
19	485
19	497
27	686
20	500
20	500
19	498
19	498
22	560
11	283
20	502
30	760
19	485
20	501
30	761
27	685
20	501
27	685
8	210
19	496
19	497
34	861
11	285
20	501
20	499
21	534
12	310
19	498
19	498
22	560
20	500
31	785
21	536
35	885
20	500
20	501
19	497
19	496
21	535
20	502
19	484
5	136
19	497
29	737
9	235
19	498
31	785
6	161
19	495
7	186
20	500
19	498
22	559
5	138
19	497
19	497
20	500
19	485
16	410
20	501
19	498
19	498
34	859
4	108
20	501
27	687
4	111
20	500
29	735
22	562
7	185
19	497
16	408
21	532
33	835
17	435
20	500
19	498
20	502
19	496
14	360
19	496
19	497
19	485
15	385
19	497
26	659
7	186
19	498
20	501
32	810
25	633
33	835
16	410
34	861
10	260
20	500
35	886
19	498
19	498
33	835
12	310
24	610
20	502
18	460
20	500
33	835
14	361
5	135
20	501
20	500
26	660
17	435
20	500
20	500
9	238
31	784
14	361
20	500
20	510
6	160
20	502
20	500
26	662
10	260
20	499
19	498
32	810
20	509
9	235
19	497
30	762
9	236
31	782
13	335
19	497
19	495
19	498
24	610
20	500
17	434
10	260
19	495
19	485
16	410
20	502
20	500
15	387
19	498
20	501
16	409
20	500
32	809
17	436
20	500
30	760
7	185
20	500
20	500
35	885
20	504
23	583
19	496
20	500
10	259
19	496
10	260
19	496
29	734
21	534
20	500
19	485
5	137
20	501
19	498
30	760
20	500
19	497
20	501
33	835
21	534
4	111
20	500
26	662
7	187
20	500
20	501
20	501
19	497
19	498
35	886
19	498
13	335
20	500
35	886
15	386
20	501
20	501
27	684
10	260
36	911
11	284
21	535
19	498
30	759
8	209
25	635
28	710
9	237
20	501
35	884
4	111
19	496
21	533
20	500
20	501
19	497
20	501
15	386
20	501
28	710
19	495
19	496
15	384
19	498
20	501
22	559
19	497
33	835
20	500
20	501
18	460
20	502
20	501
34	860
23	587
20	502
35	883
22	561
20	502
20	501
19	497
34	861
16	411
19	497
32	810
11	284
19	498
20	500
20	500
32	810
18	460
19	497
20	504
29	735
20	502
20	503
7	185
19	498
19	498
35	886
16	412
20	500
24	610
11	284
19	493
19	495
18	460
19	498
27	686
20	500
20	502
19	498
25	633
20	501
18	460
8	210
20	501
19	498
20	501
33	835
14	360
29	736
6	160
20	501
20	502
19	498
19	497
32	812
35	884
11	286
19	496
19	494
27	685
19	497
19	497
20	502
20	503
15	385
20	500
19	498
19	498
35	887
16	407
13	336
20	502
20	501
36	910
18	460
31	785
17	435
19	495
19	495
17	438
26	660
24	609
5	136
20	501
20	504
30	758
15	386
20	500
20	501
35	885
19	497
35	885
20	501
20	501
20	501
32	810
20	510
25	634
9	235
19	498
35	886
24	612
19	496
35	886
29	735
6	160
20	501
19	498
21	537
5	135
20	500
36	909
18	461
20	500
20	503
14	360
6	158
19	496
12	310
19	495
23	585
17	435
20	500
20	501
20	501
19	497
15	385
20	502
20	500
29	733
23	585
20	500
34	860
16	411
19	497
19	496
27	685
22	560
20	501
20	500
18	460
19	496
14	361
5	135
32	807
35	886
14	361
20	500
17	435
9	234
20	500
19	499
33	834
7	186
19	498
20	500
19	498
32	810
15	386
6	160
19	498
15	385
20	500
19	499
34	860
19	498
10	260
19	498
19	495
32	809
19	485
19	497
31	785
20	500
20	502
19	498
33	835
20	509
20	500
20	500
15	384
20	500
19	497
20	501
35	883
21	532
19	496
33	837
14	360
20	502
25	637
19	498
36	912
9	235
20	501
29	736
15	385
19	496
15	383
19	497
24	610
19	497
19	496
9	235
19	498
31	784
19	496
25	634
16	410
20	501
20	500
19	498
19	498
10	260
27	686
6	160
19	498
22	560
5	135
20	500
19	498
32	810
19	498
15	385
19	496
10	260
33	836
17	435
19	498
23	585
20	501
19	497
21	535
19	498
15	387
19	498
19	484
19	498
20	500
22	560
17	435
19	498
35	885
19	498
19	496
19	497
19	497
19	498
19	496
29	735
10	261
19	497
19	496
19	496
20	503
25	635
19	497
25	635
9	234
23	585
19	498
30	760
9	237
19	498
20	500
20	500
19	499
23	585
19	497
20	502
25	634
16	408
20	500
20	501
20	501
20	501
18	460
19	496
30	760
13	335
20	500
26	660
31	785
33	836
21	535
20	500
25	636
4	109
30	760
19	497
36	910
25	635
20	502
20	501
26	660
8	210
20	502
20	500
24	610
7	183
19	498
11	286
22	560
9	236
20	500
34	860
11	285
7	186
20	500
20	501
19	497
36	910
12	310
19	498
19	496
19	496
22	559
20	502
20	503
35	883
6	161
20	500
19	498
20	500
17	435
20	500
21	536
16	410
26	660
7	184
27	684
15	383
20	500
32	809
9	237
20	500
24	610
9	234
20	502
4	110
19	498
14	360
19	485
20	500
25	636
17	435
19	498
20	501
20	501
20	500
19	498
18	461
20	501
19	497
34	860
27	684
11	287
19	497
27	686
11	285
29	733
6	160
19	498
20	501
34	859
31	784
26	660
16	409
19	497
31	785
12	310
19	490
28	709
19	498
10	260
19	494
29	735
17	434
20	501
17	433
12	310
20	500
27	685
19	498
19	498
31	785
20	501
20	501
20	501
26	659
20	501
36	909
14	360
20	500
9	237
19	496
19	496
19	499
20	500
20	503
29	736
10	261
20	501
19	497
11	285
20	500
19	494
19	497
24	609
19	496
19	486
13	335
20	500
16	410
10	261
26	661
22	559
19	497
34	864
13	335
19	496
27	685
17	437
20	500
20	503
16	410
8	210
19	498
18	461
4	111
20	501
19	497
29	735
19	483
19	497
23	585
20	500
25	637
6	159
19	497
19	496
19	498
36	910
20	500
19	498
33	835
27	685
8	209
20	500
15	385
20	501
20	503
15	386
15	386
10	260
19	498
19	494
30	759
16	410
20	500
20	500
20	501
22	561
23	584
20	501
30	762
8	211
34	859
14	360
20	511
9	235
19	498
20	500
19	498
19	494
36	913
15	385
7	185
19	498
12	311
19	498
19	498
8	211
4	108
19	497
31	784
5	137
19	498
11	283
19	495
20	510
19	498
19	498
20	500
20	501
24	609
15	385
25	635
33	837
21	535
20	501
29	736
16	412
19	498
26	662
20	500
19	497
20	500
20	501
14	360
20	501
20	501
19	498
16	409
4	112
19	497
25	637
20	501
20	501
20	501
35	884
19	485
19	498
19	498
23	585
5	135
19	498
23	587
20	500
19	498
19	496
29	735
23	583
19	496
20	502
20	500
33	834
16	411
26	662
4	110
28	709
8	211
20	500
20	500
19	498
19	495
25	635
20	501
21	535
4	110
19	498
19	495
19	486
20	500
20	500
20	508
19	499
28	709
7	184
20	500
16	410
5	136
32	812
29	736
19	498
25	636
23	585
19	497
20	500
28	711
19	496
21	535
20	501
19	497
19	497
23	586
30	759
13	336
18	460
20	501
19	498
21	536
20	500
35	885
28	710
19	498
24	610
12	310
20	500
19	498
20	501
20	501
20	501
35	885
19	485
8	210
17	435
20	500
20	501
18	460
16	408
24	607
9	235
34	860
9	235
20	500
20	500
24	609
20	500
33	835
19	496
19	498
29	736
25	635
6	159
19	496
19	497
8	210
20	500
36	911
8	211
20	501
19	496
25	635
13	335
20	500
19	497
31	786
5	135
20	500
17	436
10	261
19	498
34	859
20	500
9	235
7	185
20	502
20	500
20	512
19	498
32	810
19	498
20	501
30	760
15	382
19	496
16	412
7	186
20	500
19	496
31	784
9	235
20	501
20	501
30	760
15	385
19	498
19	498
20	508
10	258
20	500
20	500
7	186
22	560
19	498
27	686
13	335
36	913
14	360
13	335
20	501
20	500
26	659
5	137
19	497
8	209
20	500
20	501
19	498
15	384
4	110
36	911
16	412
4	110
20	501
26	661
20	500
36	909
17	436
19	498
34	862
12	310
19	485
20	501
20	509
19	498
20	501
34	861
18	460
13	336
22	560
11	285
20	500
20	500
23	585
8	209
20	502
20	502
19	498
31	785
20	500
20	500
24	610
18	459
20	500
20	500
14	361
20	500
19	498
31	786
12	310
19	498
13	334
20	500
29	735
20	500
19	498
35	887
23	586
20	500
20	501
19	497
13	336
19	498
19	497
32	812
11	285
19	498
20	500
24	609
8	211
20	500
21	535
16	410
19	497
30	759
8	211
20	500
20	501
20	502
21	535
21	535
21	538
14	361
20	500
19	497
19	497
22	563
16	411
19	499
19	498
34	860
23	585
19	497
19	495
19	498
20	508
6	160
20	501
32	810
7	187
24	609
8	210
20	500
12	310
19	496
19	497
20	501
25	635
20	500
19	496
19	498
20	501
20	507
20	502
19	498
20	501
34	861
19	484
19	497
20	502
20	500
24	613
15	386
20	501
20	500
20	502
25	635
13	336
19	495
19	496
35	885
7	185
20	500
19	498
19	497
20	501
22	559
20	501
20	500
19	497
27	684
28	710
5	135
20	500
13	335
19	498
36	910
19	484
20	500
19	498
34	860
9	235
19	496
19	494
26	661
35	885
8	209
27	685
20	500
35	886
11	284
20	502
20	502
19	498
20	501
20	500
34	861
5	137
20	502
26	661
20	500
29	735
6	160
20	501
35	885
16	408
19	498
31	787
20	500
19	496
20	503
20	502
25	633
9	234
20	500
22	561
8	210
19	498
23	585
4	109
20	500
20	500
20	500
20	500
19	498
19	495
29	734
16	410
21	535
20	500
23	585
19	498
19	498
19	498
36	910
16	410
20	500
20	501
19	499
19	495
29	732
6	162
19	495
20	498
19	495
33	835
20	500
7	185
21	535
7	185
19	497
35	885
28	710
19	498
23	586
19	498
22	560
10	260
29	737
10	260
20	500
20	500
19	496
29	736
6	159
35	885
21	535
9	235
19	498
14	360
7	184
20	501
5	135
4	112
18	460
7	185
23	585
12	310
19	498
20	501
20	500
20	500
20	510
20	500
20	500
34	860
10	260
20	502
6	159
19	498
25	635
10	260
29	735
9	235
20	501
20	500
19	498
20	501
16	410
20	502
30	757
10	260
19	485
20	500
22	561
19	498
34	860
20	501
27	685
19	498
12	312
5	136
19	497
19	496
19	498
35	883
7	184
20	500
32	809
8	211
19	495
17	432
20	500
20	501
19	497
22	561
26	657
13	337
18	458
19	485
10	259
19	486
5	135
30	761
17	435
20	500
15	385
19	497
8	212
19	498
20	503
20	500
10	262
20	500
31	785
31	787
22	563
20	500
20	508
24	610
20	501
26	658
19	498
20	501
15	385
19	497
19	496
19	494
33	834
11	285
20	501
21	535
5	138
20	501
11	283
20	500
20	500
28	709
14	360
19	488
10	261
20	500
22	560
10	261
20	501
20	500
27	685
10	262
19	498
19	498
19	486
6	162
19	498
19	495
21	535
7	186
20	500
16	411
25	636
20	501
20	501
20	502
20	502
6	160
19	498
20	500
20	501
20	500
20	500
30	759
22	561
12	310
20	500
16	409
19	497
35	886
11	285
19	498
26	662
6	159
20	500
35	885
32	810
19	496
21	534
8	211
19	498
26	660
33	835
21	535
19	498
11	287
8	211
19	498
18	461
16	410
20	500
16	412
7	185
33	835
13	335
19	495
19	496
25	635
19	498
22	560
13	334
20	500
20	500
20	502
23	584
19	498
26	659
17	435
19	497
20	500
20	501
28	710
20	501
30	760
12	310
19	497
19	498
25	636
11	284
35	885
6	160
12	309
20	501
19	498
25	636
19	497
19	497
28	710
19	498
12	308
20	500
19	498
27	686
10	259
20	500
20	501
31	786
17	436
19	498
19	496
20	500
20	502
20	510
31	784
5	135
20	500
32	810
12	310
19	497
20	501
20	500
18	461
20	501
24	610
12	309
19	498
34	864
19	485
17	436
20	500
25	636
11	285
20	501
20	500
24	610
20	505
25	635
21	535
35	885
5	135
20	502
20	500
31	785
11	284
19	496
19	498
19	498
20	508
20	501
27	686
19	484
19	498
20	500
26	660
19	498
36	910
6	160
20	501
20	502
31	786
7	184
19	485
20	500
18	460
20	500
36	909
10	260
20	501
28	712
15	384
19	496
20	500
34	861
21	535
30	762
11	286
34	862
27	686
17	435
20	501
17	436
20	500
33	836
7	185
13	335
9	235
19	496
19	498
22	557
19	496
7	185
19	498
14	359
19	496
19	496
20	500
27	685
19	498
34	861
22	560
20	501
20	500
32	810
11	285
20	500
20	510
8	210
19	498
19	498
33	835
9	235
20	509
19	496
23	585
20	500
19	498
20	500
33	837
19	497
19	496
9	237
20	500
20	500
20	509
8	209
19	498
17	434
19	497
23	583
11	284
20	501
20	502
